Obs,ID,species ,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
149,18_6,QURU,,13:41:51,7267.999838,0,4.656273462,0.164493258,28.30677383,331.5299883,3.675389496,2.214471202,28.08390999,6,1.420000017,0.5,2.55600003,26.15059853,28.08390999,25.1020565,400.308075,392.9808044,12.34598827,16.68671799,34.74955368,46.96715927,499.555542,1997.172974,1876.292847,95.82299042,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83259257,0.003675389,301.23391,299.3005985,319.5476686,1.527257512,3.813442419,39.79673774,23.11001976,27.11725426,3.603882263,0.154547256,1.598971218,2.004911046,0.097438952,31.76819489,0.843628962,43.85542572,390.5215051,0.005228978
150,18_6,QURU,,13:41:52,7268.999838,0,4.725518901,0.168562137,28.03428452,331.8721236,3.74423318,2.204725877,28.07409286,6,1.420000017,0.5,2.55600003,26.15217972,28.07409286,25.10138893,400.3083496,392.8658142,12.343894,16.76564598,34.740448,47.18495178,499.5475159,1997.185791,1880.396118,95.8230896,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579193,0.003744233,301.2240929,299.3021797,319.5497194,1.494446423,3.811261874,39.7739406,23.00829462,27.11313629,3.603011489,0.158133601,1.606535997,1.996475492,0.099720361,31.80101223,0.84474676,44.15243546,390.3699416,0.005344755
151,18_6,QURU,,13:41:53,7269.499838,0,4.688410267,0.171037621,27.41157324,332.903752,3.785944736,2.198975228,28.06946373,6,1.420000017,0.5,2.55600003,26.15279579,28.06946373,25.10111237,400.28125,392.8635864,12.34412289,16.81492615,34.73984146,47.32194138,499.5457153,1997.212524,1878.460571,95.82312775,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832576192,0.003785945,301.2194637,299.3027958,319.5539968,1.474377298,3.810234044,39.76319844,22.9482723,27.11112976,3.602587259,0.160310278,1.611258816,1.991328443,0.101105479,31.89987876,0.84737747,44.33255187,390.3873134,0.005324179
152,18_6,QURU,,13:41:54,7270.499837,0,4.699776176,0.176827027,26.57838154,334.2675471,3.881240182,2.185064956,28.05526733,6,1.420000017,0.5,2.55600003,26.15350342,28.05526733,25.10058022,400.3122253,392.8358765,12.34422207,16.92715645,34.73878479,47.63595963,499.5325928,1997.304077,1874.501465,95.82344818,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832554321,0.00388124,301.2052673,299.3035034,319.5686452,1.428978954,3.807083455,39.73018637,22.80302992,27.10438538,3.601161652,0.165385469,1.622018499,1.979143153,0.104336384,32.03066898,0.850908909,44.75394485,390.3536003,0.005388282
153,17_10,CADE,,13:55:53,8111.499819,0,7.858442797,0.24911183,31.54584353,321.351052,4.971389369,2.035841791,28.26229858,6,1.420000017,0.5,2.55600003,26.27228928,28.26229858,25.09131432,400.0686951,388.3118591,13.11534691,18.97289276,36.63796616,53.00112915,499.567688,1884.152344,1993.005859,95.79001617,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832612813,0.004971389,301.4122986,299.4222893,301.4643683,0.667485337,3.853255495,40.22606581,21.25317305,27.26729393,3.635734816,0.22698911,1.817413704,1.818321111,0.14370269,30.78222247,0.827559201,50.38924139,384.1612732,0.010307675
154,19_11,CADE,,13:56:45,8163.499818,0,11.66168781,0.305539413,38.16754014,304.3337897,5.867870037,1.996777697,28.5503006,6,1.420000017,0.5,2.55600003,26.32131386,28.5503006,25.09719658,400.0065918,383.2985535,13.1532259,20.05963707,36.63771439,55.87520599,499.5499878,1998.635254,1224.242554,95.79036713,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583313,0.00586787,301.7003006,299.4713139,319.7816335,0.3950961,3.918297696,40.90492409,20.84528702,27.43580723,3.671801918,0.272915598,1.921519999,1.750281919,0.173231145,29.15224544,0.793986272,53.04977742,377.1392114,0.016403756
155,19_11,CADE,,13:56:46,8163.499818,0,11.66168781,0.305539413,38.16754014,304.3337897,5.867870037,1.996777697,28.5503006,6,1.420000017,0.5,2.55600003,26.32131386,28.5503006,25.09719658,400.0065918,383.2985535,13.1532259,20.05963707,36.63771439,55.87520599,499.5499878,1998.635254,1224.242554,95.79036713,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583313,0.00586787,301.7003006,299.4713139,319.7816335,0.3950961,3.918297696,40.90492409,20.84528702,27.43580723,3.671801918,0.272915598,1.921519999,1.750281919,0.173231145,29.15224544,0.793986272,53.04977742,377.1392114,0.016403756
156,19_11,CADE,,13:56:47,8163.999818,0,11.67177043,0.305751701,38.17401636,304.3105985,5.87089646,1.99656275,28.5506134,6,1.420000017,0.5,2.55600003,26.32151031,28.5506134,25.09727287,400.0107727,383.2892456,13.15266991,20.06264305,36.63570404,55.88288116,499.5484619,1998.650146,1344.497559,95.79027557,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83258077,0.005870896,301.7006134,299.4715103,319.7840163,0.39359676,3.918368857,40.90570607,20.84306302,27.43606186,3.671856653,0.27308496,1.921806107,1.750050546,0.173340323,29.14999609,0.793945048,53.0590747,377.1245782,0.016421453
157,19_11,CADE,,13:56:47,8164.999817,0,11.63560629,0.305948844,38.03121514,304.5546255,5.870308601,1.995238816,28.54367447,6,1.420000017,0.5,2.55600003,26.32200241,28.54367447,25.09647942,399.9576111,383.2814331,13.15129375,20.05993652,36.63090515,55.87385941,499.5960083,1998.991333,1801.020874,95.79051971,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832660014,0.005870309,301.6936745,299.4720024,319.8386061,0.395504737,3.916790561,40.88912528,20.82918875,27.43283844,3.671163813,0.273242216,1.921551745,1.749612068,0.173441699,29.17344586,0.794597909,53.07499834,377.1358665,0.016374995
158,18_12,CADE,,13:59:16,8314.499814,0,7.616209089,0.112125308,67.92586995,263.8745896,2.664226465,2.308701048,28.32147408,6,1.420000017,0.5,2.55600003,26.2382431,28.32147408,25.09945488,399.91922,389.525177,13.11489105,16.26277161,36.71114349,45.52267456,499.5549316,1998.106079,1926.306763,95.79186249,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591553,0.002664226,301.4714741,299.3882431,319.6969655,2.012879265,3.86654223,40.3639947,24.10122309,27.27985859,3.638413335,0.107413354,1.557841181,2.080572154,0.06754136,25.2770384,0.677426275,41.13280416,385.5025314,0.008126433
159,18_12,CADE,,13:59:17,8314.499814,0,7.616209089,0.112125308,67.92586995,263.8745896,2.664226465,2.308701048,28.32147408,6,1.420000017,0.5,2.55600003,26.2382431,28.32147408,25.09945488,399.91922,389.525177,13.11489105,16.26277161,36.71114349,45.52267456,499.5549316,1998.106079,1926.306763,95.79186249,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591553,0.002664226,301.4714741,299.3882431,319.6969655,2.012879265,3.86654223,40.3639947,24.10122309,27.27985859,3.638413335,0.107413354,1.557841181,2.080572154,0.06754136,25.2770384,0.677426275,41.13280416,385.5025314,0.008126433
160,18_12,CADE,,13:59:18,8314.999814,0,7.605481114,0.112245964,67.75727916,264.1834224,2.666407918,2.308215224,28.32036972,6,1.420000017,0.5,2.55600003,26.23834419,28.32036972,25.0995369,399.9448242,389.5625305,13.11478138,16.26523018,36.71066666,45.52934647,499.5551453,1998.222168,1927.031128,95.79198456,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591909,0.002666408,301.4703697,299.3883442,319.7155397,2.012164491,3.866293902,40.3613509,24.09612072,27.27935696,3.638306365,0.107524077,1.558078678,2.080227687,0.067611406,25.30665432,0.678154087,41.14407866,385.5455511,0.008116305
161,18_12,CADE,,13:59:18,8315.999814,0,7.6340617,0.112337062,67.95675079,263.8490006,2.667847204,2.30766089,28.31927299,6,1.420000017,0.5,2.55600003,26.23871994,28.31927299,25.0992012,399.9701843,389.5526733,13.11626625,16.2684803,36.71391678,45.537323,499.5432434,1998.488403,1927.035522,95.79176331,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572072,0.002667847,301.469273,299.3887199,319.7581374,2.012126897,3.866047304,40.35886981,24.09038951,27.27899647,3.638229494,0.107607668,1.558386414,2.07984308,0.067664289,25.27456102,0.677312771,41.15644579,385.5205985,0.008149781
162,18_12,CADE,,13:59:19,8316.499814,0,7.666261848,0.112452983,68.17304135,263.4690187,2.670197508,2.307417518,28.31924438,6,1.420000017,0.5,2.55600003,26.23914337,28.31924438,25.09903526,399.9834595,389.5265503,13.11600971,16.27090454,36.71239471,45.54310989,499.557251,1998.639648,1926.466919,95.79205322,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832595418,0.002670198,301.4692444,299.3891434,319.7823366,2.011287074,3.866040871,40.35868051,24.08777597,27.27919388,3.63827159,0.10771403,1.558623354,2.079648236,0.067731577,25.23823827,0.676382697,41.16504201,385.4774684,0.008186782
163,19_13,CADE,,14:03:09,8547.999809,0,9.227473243,0.163485227,56.44224497,280.1932268,3.450110921,2.090113805,27.77500343,6,1.420000017,0.5,2.55600003,26.32268333,27.77500343,25.08191872,400.0221252,387.3336182,13.20787811,17.28029633,36.78583145,48.12809753,499.5300293,1999.930176,1906.989746,95.78739929,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832550049,0.003450111,300.9250034,299.4726833,319.988821,1.709075825,3.745348449,39.10063825,21.82034192,27.04884338,3.589440067,0.15365711,1.655234644,1.934205423,0.096872841,26.8389805,0.723389899,46.02772853,382.4599528,0.011104944
164,19_13,CADE,,14:03:10,8547.999809,0,9.227473243,0.163485227,56.44224497,280.1932268,3.450110921,2.090113805,27.77500343,6,1.420000017,0.5,2.55600003,26.32268333,27.77500343,25.08191872,400.0221252,387.3336182,13.20787811,17.28029633,36.78583145,48.12809753,499.5300293,1999.930176,1906.989746,95.78739929,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832550049,0.003450111,300.9250034,299.4726833,319.988821,1.709075825,3.745348449,39.10063825,21.82034192,27.04884338,3.589440067,0.15365711,1.655234644,1.934205423,0.096872841,26.8389805,0.723389899,46.02772853,382.4599528,0.011104944
165,19_13,CADE,,14:03:11,8548.499809,0,9.265140646,0.164123967,56.45208821,280.1239856,3.461631993,2.089405948,27.77683449,6,1.420000017,0.5,2.55600003,26.32222366,27.77683449,25.08195496,400.032959,387.2940674,13.20591259,17.2918644,36.78135681,48.16163254,499.5321655,1999.955444,1906.934448,95.78741455,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832553609,0.003461632,300.9268345,299.4722237,319.9928639,1.703059558,3.745748931,39.10481297,21.81294858,27.04952908,3.589584572,0.154221228,1.656342983,1.933241589,0.0972316,26.83235234,0.72328499,46.06400709,382.4005072,0.011160799
166,19_13,CADE,,14:03:11,8548.999809,0,9.281294691,0.164555598,56.40218136,280.1916938,3.46939375,2.088921732,27.77852249,6,1.420000017,0.5,2.55600003,26.32353592,27.77852249,25.08209991,400.0505981,387.2887268,13.20565319,17.30072594,36.77789307,48.18271637,499.5326233,1999.982544,1906.911987,95.78768158,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832554372,0.003469394,300.9285225,299.4735359,319.9971999,1.699175801,3.746118159,39.10855861,21.80783267,27.05102921,3.589900733,0.154602284,1.657196427,1.932704306,0.09747395,26.83891274,0.72346979,46.09002625,382.3866346,0.011186979
167,19_13,CADE,,14:03:12,8549.999809,0,9.27134737,0.165586545,55.99094656,280.8287398,3.484830443,2.085939326,27.7722683,6,1.420000017,0.5,2.55600003,26.32242393,27.7722683,25.08272552,400.0120239,387.2556458,13.2045536,17.3175869,36.77723312,48.23282623,499.5556335,2000.013428,1906.628296,95.78765106,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832592723,0.00348483,300.9222683,299.4724239,320.0021413,1.692222034,3.744750297,39.09429092,21.77670402,27.04734612,3.589124545,0.155511942,1.658810971,1.930313574,0.098052534,26.89992533,0.725176619,46.16765879,382.3588074,0.011194626
168,20_13,CADE,,14:05:58,8716.499805,0,6.718186974,0.138388235,48.54594021,296.6019946,3.072238412,2.178386479,28.01406097,6,1.420000017,0.5,2.55600003,26.231884,28.01406097,25.09485626,400.1590576,390.6478882,13.27893829,16.90678406,37.18505859,47.34412384,499.519043,1998.677979,1892.307129,95.79379272,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832531738,0.003072238,301.164061,299.381884,319.7884694,1.851220076,3.797951447,39.64715603,22.74037197,27.12297249,3.605091731,0.131280386,1.619564968,1.985526763,0.082660544,28.41262999,0.759256618,44.0057148,387.09955,0.007637276
169,20_13,CADE,,14:05:58,8716.499805,0,6.718186974,0.138388235,48.54594021,296.6019946,3.072238412,2.178386479,28.01406097,6,1.420000017,0.5,2.55600003,26.231884,28.01406097,25.09485626,400.1590576,390.6478882,13.27893829,16.90678406,37.18505859,47.34412384,499.519043,1998.677979,1892.307129,95.79379272,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832531738,0.003072238,301.164061,299.381884,319.7884694,1.851220076,3.797951447,39.64715603,22.74037197,27.12297249,3.605091731,0.131280386,1.619564968,1.985526763,0.082660544,28.41262999,0.759256618,44.0057148,387.09955,0.007637276
170,20_13,CADE,,14:05:59,8716.999805,0,6.695098949,0.138322302,48.40216554,296.8574538,3.069500219,2.177450095,28.00851059,6,1.420000017,0.5,2.55600003,26.23168945,28.00851059,25.09466743,400.1424866,390.6603394,13.27910519,16.90370941,37.18600464,47.33612823,499.5217285,1998.63147,1893.501587,95.79393005,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832536214,0.0030695,301.1585106,299.3816895,319.781028,1.853230813,3.796722852,39.6342738,22.73056438,27.12010002,3.604484129,0.131221051,1.619272757,1.985211372,0.082622906,28.43714216,0.759886336,44.01076208,387.1241956,0.007611418
171,20_13,CADE,,14:06:00,8717.499805,0,6.696695377,0.13833248,48.41014473,296.8435551,3.07030531,2.177866233,28.01012421,6,1.420000017,0.5,2.55600003,26.23124695,28.01012421,25.0947876,400.146759,390.6622925,13.2775259,16.90308952,37.18256378,47.33563995,499.5208435,1998.601196,1895.566772,95.79395294,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832534739,0.003070305,301.1601242,299.3812469,319.7761843,1.852497069,3.797079995,39.63799257,22.73490305,27.12068558,3.604607982,0.131230211,1.619213762,1.98539422,0.082628716,28.43581755,0.759846959,44.00545129,387.1253055,0.007612292
172,20_13,CADE,,14:06:01,8718.499805,0,6.655545154,0.138270834,48.13412156,297.3141298,3.069877381,2.178472241,28.0124588,6,1.420000017,0.5,2.55600003,26.23075104,28.0124588,25.09475327,400.1168823,390.6819458,13.2771349,16.90220642,37.18244934,47.33441544,499.5194702,1998.543701,1899.387817,95.79367828,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83253245,0.003069877,301.1624588,299.380751,319.766985,1.852224802,3.797596765,39.64350084,22.74129442,27.12160492,3.604802443,0.131174731,1.619124524,1.985677919,0.082593524,28.4808141,0.761013231,43.99607749,387.1666931,0.007563096
173,21_6,BELE,,14:09:20,8918.999801,0,6.257356298,0.156846581,39.89475731,310.9443856,3.427300185,2.159089594,28.02420616,6,1.420000017,0.5,2.55600003,26.27074623,28.02420616,25.09174728,400.1711121,391.0462036,13.08188343,17.12766075,36.55783081,47.86391068,499.5725098,2000.891602,1595.332397,95.81626129,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83262085,0.0034273,301.1742062,299.4207462,320.1426491,1.68166592,3.800198012,39.66130551,22.53364476,27.1474762,3.610278542,0.147778302,1.641108418,1.969170125,0.093135496,29.7935285,0.795160221,44.90526714,387.7412619,0.007246798
174,21_6,BELE,,14:09:21,8918.999801,0,6.257356298,0.156846581,39.89475731,310.9443856,3.427300185,2.159089594,28.02420616,6,1.420000017,0.5,2.55600003,26.27074623,28.02420616,25.09174728,400.1711121,391.0462036,13.08188343,17.12766075,36.55783081,47.86391068,499.5725098,2000.891602,1595.332397,95.81626129,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83262085,0.0034273,301.1742062,299.4207462,320.1426491,1.68166592,3.800198012,39.66130551,22.53364476,27.1474762,3.610278542,0.147778302,1.641108418,1.969170125,0.093135496,29.7935285,0.795160221,44.90526714,387.7412619,0.007246798
175,21_6,BELE,,14:09:22,8919.499801,0,6.229831459,0.156704392,39.75530845,311.2017956,3.422225705,2.1577628,28.01525116,6,1.420000017,0.5,2.55600003,26.27086639,28.01525116,25.09128571,400.1523438,391.0627747,13.08100986,17.12084007,36.55506897,47.84443283,499.5706482,2000.961182,1595.14209,95.81610107,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832617747,0.003422226,301.1652512,299.4208664,320.1537819,1.685554773,3.798214943,39.64067522,22.51983514,27.14305878,3.609343006,0.147652073,1.640452143,1.968890863,0.093055275,29.81814271,0.795784758,44.90826681,387.7723708,0.007214824
176,21_6,BELE,,14:09:22,8919.999801,0,6.209132595,0.156501114,39.67468633,311.3834886,3.415698337,2.156318266,28.00527573,6,1.420000017,0.5,2.55600003,26.27091217,28.00527573,25.09117889,400.161438,391.0996704,13.08071995,17.11286545,36.55417633,47.82203674,499.5721436,2001.111084,1592.068481,95.81613922,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832620239,0.003415698,301.1552757,299.4209122,320.1777663,1.690443056,3.796006965,39.61761552,22.50475008,27.13809395,3.60829179,0.147471588,1.639688698,1.968603092,0.092940576,29.8355637,0.796174255,44.90987688,387.820199,0.007190223
177,21_6,BELE,,14:09:23,8920.999801,0,6.209618063,0.156419221,39.69856139,311.3928072,3.407260838,2.152124475,27.9814415,6,1.420000017,0.5,2.55600003,26.27101517,27.9814415,25.09064293,400.1812134,391.1225586,13.07932854,17.10163689,36.55002975,47.79032516,499.562561,2001.377319,1586.59436,95.81606293,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832604268,0.003407261,301.1314415,299.4210152,320.2203639,1.698381014,3.790735991,39.56263569,22.46099881,27.12622833,3.605780535,0.147398871,1.638611516,1.967169019,0.092894365,29.83643281,0.796151488,44.94078123,387.8428308,0.007195314
178,21_6,BELE,,14:09:28,8926.4998,0,6.207423752,0.155453442,39.93107955,311.0047447,3.38311942,2.149511672,27.95464325,6,1.420000017,0.5,2.55600003,26.26829338,27.95464325,25.0885067,400.1260681,391.0817261,13.07311153,17.06698608,36.53884888,47.70157623,499.571991,2001.095703,1603.183838,95.8168869,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832619985,0.003383119,301.1046432,299.4182934,320.1753053,1.71319915,3.784817148,39.50052303,22.43353695,27.11146832,3.602658835,0.146540963,1.635305475,1.967353359,0.092349197,29.79950645,0.795242334,44.90475231,387.8031572,0.00718774
179,21_6,BELE,,14:09:28,8926.4998,0,6.207423752,0.155453442,39.93107955,311.0047447,3.38311942,2.149511672,27.95464325,6,1.420000017,0.5,2.55600003,26.26829338,27.95464325,25.0885067,400.1260681,391.0817261,13.07311153,17.06698608,36.53884888,47.70157623,499.571991,2001.095703,1603.183838,95.8168869,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832619985,0.003383119,301.1046432,299.4182934,320.1753053,1.71319915,3.784817148,39.50052303,22.43353695,27.11146832,3.602658835,0.146540963,1.635305475,1.967353359,0.092349197,29.79950645,0.795242334,44.90475231,387.8031572,0.00718774
